-1.0769950326413487e-05,4.880357733762482e-06,-40.86159760940041,-6.442501101319381e-06,0.0001867687996119646,2.4954971250626785e-06,0.999999982534841
-1.0769950326379174e-05,4.880357733766284e-06,-40.86159760940041,-6.442501101285175e-06,0.0001867687996119742,2.4954971250919803e-06,0.999999982534841
-1.076995032636295e-05,4.880357733745906e-06,-40.86159760940041,-6.4425011013220074e-06,0.00018676879961202652,2.495497125121043e-06,0.999999982534841
-1.0769950326359326e-05,4.88035773374671e-06,-40.86159760940041,-6.442501101262374e-06,0.0001867687996119394,2.4954971251168445e-06,0.999999982534841
-1.0769950326361376e-05,4.8803577337617e-06,-40.86159760940041,-6.44250110129635e-06,0.00018676879961194572,2.4954971250109696e-06,0.999999982534841
-1.0769950326357514e-05,4.880357733768449e-06,-40.86159760940041,-6.442501101422478e-06,0.00018676879961198993,2.4954971251127597e-06,0.999999982534841
-1.0769950326356977e-05,4.8803577337574116e-06,-40.86159760940041,-6.4425011013102845e-06,0.00018676879961198047,2.4954971251673806e-06,0.999999982534841
-1.0769950326353087e-05,4.8803577337590345e-06,-40.86159760940041,-6.442501101247577e-06,0.00018676879961195678,2.4954971252146967e-06,0.999999982534841
-1.0769950326356408e-05,4.880357733757864e-06,-40.86159760940041,-6.44250110131452e-06,0.00018676879961201072,2.4954971251245716e-06,0.999999982534841
-1.0769950326358745e-05,4.880357733762048e-06,-40.86159760940041,-6.442501101348821e-06,0.00018676879961198754,2.495497125120328e-06,0.999999982534841
-1.0769950326352411e-05,4.880357733770651e-06,-40.86159760940041,-6.442501101158817e-06,0.00018676879961197627,2.495497125075163e-06,0.999999982534841
-1.0769950326353895e-05,4.880357733766375e-06,-40.86159760940041,-6.442501101436956e-06,0.00018676879961198218,2.495497125113023e-06,0.999999982534841
-1.0769950326356157e-05,4.88035773376566e-06,-40.86159760940041,-6.442501101123507e-06,0.000186768799611975,2.4954971251750467e-06,0.999999982534841
-1.0769950326359223e-05,4.880357733778613e-06,-40.86159760940041,-6.442501101170076e-06,0.00018676879961200386,2.4954971251292603e-06,0.999999982534841
-1.0769950326359762e-05,4.8803577337813e-06,-40.86159760940041,-6.4425011012924206e-06,0.000186768799612041,2.495497125143413e-06,0.999999982534841
-1.0769950326359243e-05,4.880357733771911e-06,-40.86159760940041,-6.442501101314277e-06,0.00018676879961200123,2.4954971250981564e-06,0.999999982534841
-0.5807457345831504,0.00025114414027742105,-40.85761213684225,6.952407539318992e-05,0.0034459530937123294,-0.0002932552474767068,0.999994017269623
-0.6472251226971937,0.0023387025766993365,-42.74992145186455,0.0008799897746756476,-0.001537875861594895,-4.1425769726371194e-05,0.9999984294186348
-0.6311653074012833,0.011275776247233797,-47.65153789065854,0.0003863392250424003,-0.0004907228107020892,-3.997309020640893e-06,0.9999998049585549
0.6699676607555367,0.011828894040111634,-49.4355845893349,3.43473895198463e-07,0.0003471956585287403,-7.8284469783668e-05,0.9999999366632973
2.0250695400434218,0.011584427110187324,-49.45099195597337,-3.8435530002322375e-06,0.0005149925930709962,-0.0001091222071785946,0.9999998614300905
3.5449986884749864,0.011223192606666417,-49.457653441125494,-5.545410696099576e-06,0.0005742394025091065,-0.00012798312232069868,0.9999998269193239
4.465999022862545,0.010982060447187749,-49.459793141640795,-5.902601812239603e-06,0.0005868975719014913,-0.00013357180004756718,0.9999998188374705
6.2717556124940375,0.010489266404195688,-49.46266440969008,-6.144241440507598e-06,0.000595556786608446,-0.00013832041273347583,0.9999998130708954
8.02953605756516,0.009999955195454237,-49.46492700369154,-6.197756384027722e-06,0.0005975005531224225,-0.00013968077607299611,0.9999998117219613
9.870987221682741,0.009484555138376892,-49.46716837844622,-6.210515427356885e-06,0.0005979693374154003,-0.00014007524098725844,0.9999998113864963
12.274429558805721,0.008810834370159963,-49.47005281121597,-6.213589482046436e-06,0.0005980836018385872,-0.00014018824114118194,0.999999811302309
14.414806855803842,0.008210653457566983,-49.47261439986009,-6.2139956622629934e-06,0.0005980988827524312,-0.00014020586143500833,0.9999998112906968
14.426764269844291,0.008207300353260005,-49.472628705931236,-6.213996484205305e-06,0.0005980989138986819,-0.00014020590018304114,0.9999998112906728
18.044572424956815,0.007308154740716031,-49.97549398978717,7.319337338312452e-05,0.0002769454050403168,-3.9360515327121723e-05,0.9999999581973604
18.039377972872163,0.00754282165234231,-50.763569329424385,0.00019981770941516873,-0.00014493922385826956,-2.5168283125134452e-05,0.9999999692160306
18.036494862311446,0.008031731932012282,-51.90261604600192,0.00021216433042458915,-0.00020040335466570632,-1.0614936498331898e-05,0.9999999573560568
18.035774961907766,0.008471325514280039,-52.91932160990965,0.00021823487394887888,-0.0002232015871818189,-4.658501994571701e-06,0.9999999512664436
18.038268482822446,0.010387309442567659,-54.8474752055124,0.0006573731150884615,-0.0010599154495288209,-7.268370012450787e-06,0.9999992221931967
18.4952810717243,0.011477379900308823,-55.90827902845493,1.461418574493092e-05,0.00011762366014507911,-7.476646666885774e-05,0.9999999901805378
18.660985303330314,0.37313264382406663,-55.975849683925055,-0.0009851184491366212,0.0008327563154724753,-0.37986592713778156,0.9250406550299906
20.539101383364862,-1.6311619207054653,-55.96373924807088,-0.00029218118565818997,0.001450333522777761,-0.4066294065734042,0.913591996939875
22.827629214863304,-4.191262719880322,-55.969949642043076,-0.0003062881996429371,0.0013990446896429561,-0.4089882963509959,0.9125385045626323
25.547350681427865,-7.2430855645129855,-55.97895002603163,-0.00010865875945396272,0.0018354573443554705,-0.4090548779948472,0.9125079320631859
25.377388190883067,-7.053887186122447,-56.516379331548315,-0.0004473082808518542,0.0006754190944998938,-0.4090894477971748,0.9124939273361502
25.375000762094103,-7.055395997655896,-58.80262959972152,-0.00045642086157730475,0.0010611482142101915,-0.4089877941415998,0.9125391223874475
29.092103704969354,-11.226382465209056,-58.82752735281348,-0.00030754298461807723,0.001394621743247975,-0.409096654208907,0.9124899385541652
30.079977218247652,-12.329856854847062,-58.831742716397116,-0.0003615907096847125,0.0017030333503325868,-0.8110090841964798,0.5850309686506806
29.911720059560498,-13.19447191541494,-58.82918802496157,0.00047840832120584284,0.00025624548281990276,-0.7684814784757688,0.6398718017723766
29.558265139767855,-15.253723544168537,-59.89203959899521,0.00020084927773011968,-0.00019453681892630097,-0.7621888263674609,0.6473547055328991
29.496336652375764,-15.31445272639341,-61.827867251860425,0.005425453338787061,0.0032918111100971753,-0.7587348446084,0.651368685164363
29.029945317798163,-18.63675028151141,-62.112393933897465,0.0011579689756615254,0.000465226447289423,-0.7604685877025965,0.6493735210106911
28.41842338248929,-22.49516470481086,-62.13563206857596,0.0017162922169584882,0.0008781974543739815,-0.7604793559943159,0.6493592474252812
28.42039611596433,-22.482679583354255,-62.13621580937861,0.0009939817383263036,0.0003310648795571727,-0.7604027566836574,0.6494509604460094
28.420530763017478,-22.48183402550847,-62.13625819092838,0.000993962743999803,0.00033108251378265386,-0.7603980906244948,0.6494564236321442
28.420541091629616,-22.481769158690636,-62.13626176570514,0.0009939613738168464,0.0003310839058055517,-0.7603977425353977,0.6494568311838023
28.21470795624126,-23.781445108868237,-62.13909255747381,0.001274341332784528,0.0005677713906471566,-0.7604429965611403,0.6494031896063717
27.63560378591817,-27.432689691875243,-62.149083106582104,0.0012738342608903516,0.0005698538417909667,-0.760478015924963,0.6493621793018953
27.2740421457025,-29.712158479360163,-62.155265567080356,0.0012737541324219276,0.0005697751552174544,-0.7604790852963325,0.6493609271688097
26.866646388733713,-32.280583147732536,-62.16222839785251,0.001273743663598739,0.0005697649412215251,-0.7604792169131759,0.6493607730592555
